,제목,가격,리뷰수,리뷰평점,평점비율
107,"*Cucina Air Fryer |10 Qt Actual Capacity 1700W Power Frier| Non-Stick Basket Cooker With Additional Accessories|Oil Free 360 Rotating Mesh Basket Chicken Rotisserie|Drip Tray For Easy Clean and Dehydrator Oven, 6-in-1 Countertop Oven, Digital LED Display, 9 Accessories Mini Oven",$116.99,11,4.2,"['57%', '20%', '12%', '12%', '0%']"
108,*old on a Monday: A Novel,$7.29,"16,289",4.4,"['62%', '24%', '10%', '3%', '2%']"
109,"*MMO Blender 1800w, Professional Countertop Blender Smoothie Maker with Built-in Timer, High Power Blender 68oz Cups for Smoothies, Blend, Chop, Grind",$119.00,532,4.5,"['76%', '11%', '4%', '3%', '6%']"
110,$100 PlayStation Store Gift Card [Digital Code],Out of Stock,"232,821",4.7,"['89%', '4%', '2%', '1%', '4%']"
111,"*OPPIN Cordless Stick Vacuum Cleaner - 23KPa Powerful Suction for Pet Family, 8 in 1 Lightweight Stick Handheld Vacuum with 34min Detachable Battery, 250W Brushless Motor for Hard Floor Carpet Car",$119.99,757,4.5,"['73%', '15%', '4%', '3%', '5%']"
112,*nder Armour Men's Tech Tank 2.0,$16.07 - $42.97,"3,050",4.6,"['74%', '15%', '7%', '2%', '2%']"
113,"*EMI Dinosaur Toy Figure w/ Activity Play Mat & Trees, Educational Realistic Dinosaur Playset to Create a Dino World Including T-Rex, Triceratops, Velociraptor, Perfect Gifts for Kids, Boys & Girls",$24.60,"21,602",4.4,"['70%', '13%', '9%', '3%', '4%']"
114,*omens Summer Tops Short Sleeve Color Block Striped Shirts Casual Blouse Tunic Blouse,$23.98,39,3.6,"['39%', '19%', '21%', '9%', '12%']"
115,*rinStory Women's Casual Tops Short Sleeve V-Neck Shirts Loose Blouse Basic Tee T-Shirt,$19.98,"8,233",4.2,"['61%', '17%', '11%', '5%', '6%']"
116,*dibosy Women's Short Sleeve Tops Leopard Color Block T Shirt Casual Tunic Crew Neck Striped Shirts S-XXL,Out of Stock,"2,264",4.3,"['64%', '19%', '9%', '4%', '4%']"
117,*EMOFON Women's Top Summer Short Sleeve Tops Crew Neck Casual Loose T-Shirts Blouse Tunic S-2XL,$19.99,"1,431",4.3,"['63%', '18%', '10%', '4%', '5%']"
118,*omwe Women's Loose Ruffle Hem Short Sleeve High Low Peplum Blouse Top,$25.99,"5,981",3.8,"['51%', '14%', '13%', '9%', '13%']"
