,제목,가격,리뷰수,리뷰평점,평점비율
64,"*rawing Kit, Shuttle Art 103 Pack Drawing Pencils Set, Sketching and Drawing Art Set with Colored Pencils, Sketch and Graphite Pencils in Portable Case, Drawing Supplies for Kids, Adults and Artists",$29.99,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
65,"*ENE4GLORY Canvas Panel Painting Boards 5 x 7 inch, 60 Pack, Art Canvas for Hobby Painters,Students & Kids",$23.99,5,5.0,"['100%', '0%', '0%', '0%', '0%']"
66,"*crylic Paint Pens Set of 12 Extra Fine Tip Vibrant Colors for Rock Painting, Ceramic, Wood. Fabric Markers, Glass Markers, Water Based. Paint Bundle with Acrylic Paint Markers, Notebook, Stencils, eBook with Crafts and Arts Tips by Art’Eque",$12.99,2,5.0,"['100%', '0%', '0%', '0%', '0%']"
67,"*ibosen Wood Burning Kit, 60W Digital Adjustable Heat Pyrography Wood Burning Kit, Professional Dual Pen Wood Burner Woodburning Tool Kit for Adults w/ 21 Pyrography Wire Tips and Case",$57.75,185,3.9,"['53%', '19%', '8%', '7%', '12%']"
68,"*rt: 21 - Art in the 21st Century, Season Three",Out of Stock,35,4.5,"['78%', '4%', '10%', '4%', '5%']"
69,"*igoluo Nail Art Brushes, 9PCS Premium Nail Liner Brushes Nail Dotting Pens Double-Ended Nail Painting Brush with 10PCS Nail Art Striping Tapes for Home DIY Use and Professional Nail Salon",$6.29,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
70,"*ETGEAR Wi-Fi Range Extender EX3700 - Coverage Up to 1000 Sq Ft and 15 Devices with AC750 Dual Band Wireless Signal Booster & Repeater (Up to 750Mbps Speed), and Compact Wall Plug Design",$35.96,"57,670",3.9,"['50%', '17%', '13%', '7%', '13%']"
71,"*ate and Laurel Sylvie Modern Circles and Going in Circles Framed Linen Textured Canvas Wall Art by Teju Reval, 2 Piece 18x24 Gold Abstract Wall Decor",$99.99,44,4.8,"['90%', '6%', '0%', '0%', '4%']"
72,"*PCS Nail Art Liner Brushes, UV Gel Painting Acrylic Nail Design Nylon Brush, Nail Painting Drawing Pens (7/9/11mm)",$3.95,251,4.4,"['68%', '17%', '6%', '4%', '4%']"
73,"* Pieces Inspirational Phrases Wall Art Prints Motivational Sayings Quote Posters Positive Prints Decorations for Teens Adults Living Room Office Classroom College Decoration, Unframed, 8 x 10 Inch",$8.99,1,5.0,"['100%', '0%', '0%', '0%', '0%']"
74,*rt for God's Sake: A Call to Recover the Arts,$3.84,137,4.4,"['66%', '21%', '8%', '1%', '4%']"
75,"*5 Dual Markers Pen for Adult Coloring Book, Nicecho Coloring Brush Art Marker, Fine Tip Colored Pens for Kids, Bullet Journaling Drawing Planner",$10.99,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
76,"*D Diamond Painting Kits, DIY Round Full Drill Coconut Tree Diamond Art Kits for Adults Kids Beginners, Paint with Diamonds for Wall Decoration for Home Office Room",Out of Stock,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
77,"*iamond Painting Art Kits for Adults - 5D DIY Arts and Crafts for Adults with Accessories & Tools, Round Full Drill Resin Beads Diamond Dots Art Craft Set Perfect for Home Wall Decor (12” x 16”)",$13.99,33,4.4,"['69%', '18%', '5%', '0%', '8%']"
78,*igma 35mm F1.4 Art DG HSM Lens for Canon DSLR Cameras + Sigma USB Dock with Altura Photo Essential Accessory and Travel Bundle,$699.00,197,4.6,"['83%', '7%', '6%', '1%', '4%']"
79,"*00 Sheets Nail Foil Transfer Sticker Kit, Bagvhandbagro Nail Art Decals Nail Foil Tips Starry Sky Laser Flower Leopard Print Adhesive Transfer Foils Stickers DIY Nail Art Decorations Nail Supplies",$6.99,287,4.4,"['70%', '11%', '9%', '4%', '6%']"
80,"*aterproof Art Portfolio Bag 22’’ x 36’’ with Outer Pockets and Shoudler by Cupohus, Student Carrying Storage Bag",$20.59,3,5.0,"['100%', '0%', '0%', '0%', '0%']"
81,"*D Diamond Painting, Flower Full Drill Diamond Art, Diamond Painting Kits for Adults Home Wall Decor Gift 12x16 inch",Out of Stock,55,4.6,"['80%', '10%', '6%', '0%', '4%']"
82,"*reative Kids Spin & Paint Art Kit - Spinning Art Machine + Flexible Splatter Guard + 5 Bottles of Paint + 8 Large, 8 Small, 4 Round Cards + 4 White Crayons | Preschool Toddlers, Children & Adults, 6+",$29.99,"1,743",4.4,"['69%', '15%', '8%', '2%', '5%']"
83,*each - Wall art for living room Bedroom Seashell Picture - canvas-wall decor canvas wall prints for Wall Decor for Dining Room Starfish Nature Picture Blue Canvas Artwork A set includes 4 panels beach wall art picture sets each panel size is 14x14 inches.,$35.99,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
84,"*crylic Paint Set,75 PCS Professional Painting Supplies with Paint Brushes, Acrylic Paint, Painting Pad, Palette, Paint Knives and Art Sponges for Hobbyists and Beginners",$22.99,27,4.4,"['75%', '9%', '5%', '5%', '5%']"
85,"*unch of Flowers, Full Drills Diamond Painting Set for Adults 5D Diamond Art Kits for Kids DIY Mosaic Set Crafts Home Decor Living Room Bedroom Wall Decoration, 12x16inches, 30x40cm, Tools Included",$12.99,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
86,*lack Men Wall Art African American Men Portrait Wall Art Black Men I Am Enough Art Afro King Poster Abstract Contemporary Canvas Prints Painting Home Decor For Bedroom Living Room 16X24 inch,$20.44,123,4.5,"['74%', '9%', '9%', '3%', '5%']"
87,*didas Unisex's Low-Top Adi-Kick I Martial Arts Taekwondo Karate Training Shoes Trainers,$46.99 - $54.95,6,4.5,"['71%', '15%', '9%', '2%', '4%']"
88,"*igma 24-70mm f/2.8 DG OS HSM Art Lens Canon EF-Mount Bundle with 2X 64GB Memory Cards, IR Remote, 3 Piece Filter Kit, Wrist Strap, Card Reader, Memory Card Case, Tabletop Tripod",Out of Stock,29,4.5,"['79%', '11%', '0%', '0%', '10%']"
89,*loodborne Official Artworks / design art works Book / Japanese,Out of Stock,284,4.8,"['89%', '8%', '2%', '1%', '1%']"
90,"*3 Piece Deluxe Art Set, Art Supplies in Portable Wooden Case, Painting & Drawing Set,Professional Art Kit for Kids, Teens and Adults/Perfect Gift",$32.99,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
91,"*IGNWIN 2 Piece Framed Canvas Wall Art Nordic Style Abstract Trees Canvas Prints Home Artwork Decoration for Living Room,Bedroom - 16""x24""x2 Panels",Out of Stock,25,4.5,"['80%', '10%', '0%', '0%', '11%']"
92,"*right Moon Diamond Painting Kit, 12x16 Inch Full Drill 5D Diamond Painting Craft Canvas Picture Diamond Art for Adult Bedroom Wall Decor",Out of Stock,175,4.7,"['80%', '12%', '4%', '2%', '2%']"
93,*2-Piece Luxury Acrylic Paint Set for Adults - All Inclusive for Canvas Painting | Approved for Beginners and Professional Artists,Out of Stock,42,4.6,"['73%', '20%', '4%', '0%', '4%']"
94,"*rteza Real Brush Pens, Set of 12 Paint Markers with Flexible Brush Tips, 100% Nontoxic, Professional Watercolor Pens for Painting, Drawing, Coloring, Art Supplies for Artist & Hobby Painters",$11.99,"2,901",4.6,"['75%', '13%', '6%', '2%', '3%']"
95,*ENMUT Natural Wood Slices 20 Pcs 2.75-3.0 inch Unfinished Wood Crafts Christmas Ornament Wooden Circles for Craft and Arts Wood Rounds Pre-Installed with Small Eye Screws,$15.99,172,4.5,"['73%', '12%', '8%', '4%', '3%']"
96,"*unflower Diamond Painting, DIY 5D Diamond Painting Kits for Adults, Full Drill Diamond Art Kit for Home Wall Decor Gift (12x16inch)",Out of Stock,7,5.0,"['100%', '0%', '0%', '0%', '0%']"
