,제목,가격,리뷰수,리뷰평점,평점비율
64,"*UREKA PowerSpeed Bagless Upright Vacuum Cleaner, Pet Turbo, Black",$83.62,996,4.6,"['72%', '19%', '5%', '2%', '2%']"
65,"*ureka NEU182A PowerSpeed Bagless Upright Vacuum Cleaner, Lite, Blue",$79.99,"24,823",4.4,"['69%', '18%', '7%', '3%', '4%']"
66,"*Robot Roomba i6+ (6550) Robot Vacuum with Automatic Dirt Disposal-Empties Itself for up to 60 Days, Wi-Fi Connected, Works with Alexa, Carpets, + Smart Mapping Upgrade - Clean & Schedule by Room",Out of Stock,"6,074",4.6,"['77%', '14%', '4%', '2%', '3%']"
67,"*ordless Vacuum, APOSEN Stick Vacuum with Detachable Battery Fast Charging in 2.5 Hrs, 4 in 1 Lightweight Handheld Vacuum Cleaner with Powerful Suction, Ideal for Hardwood Floor, Pet Hair",$99.99,30,4.2,"['54%', '29%', '5%', '12%', '0%']"
68,"*ordless Vacuum Cleaner,20KPa Stick Vacuum Cleaner 180W Portable Lightweight Vacuum Hard Floor Vacuum, 2600mAh Detachable Battery HEPA Filter for Pet Hair Carpet Hardwood Bare Floor PRETTYCARE W100",Out of Stock,360,4.4,"['74%', '13%', '2%', '3%', '8%']"
69,"*NSE Cordless Vacuum Cleaner, 6 in 1 Powerful Suction Lightweight Stick Vacuum with 2200mAh Rechargable Battery, Up to 45min Runtime, for Home Furniture Hard Floor Carpet Car Pet Hair-N5 Blue",$89.98,229,4.3,"['68%', '13%', '7%', '5%', '7%']"
70,"*reenote Stick Vacuum Cleaner, 18KPA Powerful Suction, 600W 4 in 1 Corded Handheld Vacuum Cleaner, 1.2L Capacity Lightweight Vacuum for Home Carpet Pet",Out of Stock,327,4.2,"['63%', '15%', '8%', '4%', '9%']"
71,"*enmore DU3017 Pet Friendly Upright Vacuum Bagless 2-Motor Crossover Max Beltless Vacuum Cleaner with Lift-Away Design, Pet Handi-Mate, Triple HEPA, Height Adjustment, 3 Cleaning Tools",Out of Stock,"2,383",4.6,"['76%', '15%', '5%', '1%', '4%']"
72,"*RFELD Cordless Vacuum, 20000Pa Powerful Suction Stick Vacuum Cleaner, 200W Digital Motor Stick Handheld Vacuum, with Unique Air Outlet HEPA, Suitable for Hard Floor Carpet Hair",$169.99,96,4.5,"['74%', '10%', '8%', '3%', '5%']"
73,"*enmore BC3005 Pet Friendly Lightweight Bagged Canister Vacuum Cleaner with Extended Telescoping Wand, HEPA, 2 Motors, Retractable Cord, and 4 Cleaning Tools",$269.99,"1,260",4.5,"['74%', '12%', '6%', '2%', '5%']"
74,"*ureka Whirlwind Bagless Canister Vacuum Cleaner, Lightweight Vac for Carpets and Hard Floors, w/Filter, Blue",$87.79,"13,104",4.3,"['66%', '17%', '7%', '3%', '6%']"
75,"*ureka Vacuum Cleaner Powerful Suction Small Handheld Vac with Filter for Hard Floor Lightweight Upright Home Pet Hair, 1-(Pack), Light Red",$44.99,"3,354",4.3,"['62%', '19%', '10%', '4%', '6%']"
76,"*POSEN Cordless Vacuum, Powerful Suction 4 in 1 Stick/Handheld Vacuum Cleaner, High Efficiency Filtration System, Quiet, Lightweight for Home Car Pet Hair Hard Floor Tile Low Carpet - H150",$89.99,245,4.1,"['57%', '20%', '7%', '5%', '10%']"
77,"*icol Cordless Vacuum Cleaner, 27Kpa Powerful Suction 4 in 1 Stick Vacuum with 350W Brushless Motor, Up to 45 Mins Max Runtime Detachable Battery for Home Hard Floor Carpet Pet Hair, MC021",$139.72,498,4.5,"['72%', '14%', '5%', '5%', '4%']"
78,"*EQUARE Cordless Vacuum Cleaner, Stick Vacuum Cleaner with 280W 25Kpa Powerful Suction 40min Runtime, 2200mAh Battery 4 in 1 Lightweight Handheld Vacuum for Car Pet Hair Carpet Hard Floor S25",$139.98,"1,754",4.4,"['70%', '17%', '5%', '2%', '6%']"
79,"*KP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue",$148.88,"3,148",4.5,"['71%', '17%', '5%', '3%', '5%']"
80,"*OPPIN Cordless Stick Vacuum Cleaner - 23KPa Powerful Suction for Pet Family, 8 in 1 Lightweight Stick Handheld Vacuum with 34min Detachable Battery, 250W Brushless Motor for Hard Floor Carpet Car",$119.99,761,4.5,"['73%', '15%', '4%', '3%', '5%']"
81,"*NSE S6P Cordless Vacuum Cleaner with 2 Batteries, Up to 80min Run-time Rechargeable Stick Vacuum, Lightweight Powerful Suction Handheld Vac for Hardwood Floor Carpet Pet Hair Car Bed, Black",$229.98,604,4.5,"['76%', '8%', '6%', '3%', '6%']"
82,"*ureka NEU182A PowerSpeed Bagless Upright Vacuum Cleaner, Lite, Blue",$79.99,"24,823",4.4,"['69%', '18%', '7%', '3%', '4%']"
83,"*irt Devil Razor Pet Bagless Multi Floor Corded Upright Vacuum Cleaner with Swivel Steering, UD70355B, Red",$69.00,"1,959",4.3,"['68%', '15%', '7%', '4%', '7%']"
84,"*ufy by Anker,BoostIQ RoboVac 11S (Slim), Robot Vacuum Cleaner, Super-Thin, 1300Pa Strong Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, Cleans Hard Floors to Medium-Pile Carpets",Out of Stock,"45,359",4.5,"['70%', '16%', '6%', '3%', '4%']"
85,"*ureka Vacuum Cleaner Powerful Suction Small Handheld Vac with Filter for Hard Floor Lightweight Upright Home Pet Hair, 1-(Pack), Aqua Blue",$39.99,"3,354",4.3,"['62%', '19%', '10%', '4%', '6%']"
86,"*ureka PowerSpeed Turbo Spotlight Lightweight Upright Vacuum Cleaner, for Carpet and Hard Floor, Pet Tool, Orange",$94.99,"7,733",4.3,"['65%', '17%', '8%', '4%', '6%']"
87,"*EQUARE Cordless Vacuum, 175W Stick Vacuum Cleaner with Self-Standing, Root Cyclone Technology, 40mins Long Runtime, Lightweight Multi-Surface & Pet Hair Cleaning, S12 Series",$118.88,226,4.4,"['72%', '13%', '5%', '4%', '6%']"
88,"*NSE Cordless Vacuum, 12KPa Powerful Vacuum Cleaner with 160W Motor, 4-in-1 Stick Vacuum, Rechargeable Handheld Vacuum Cleaner for Home Hard Floor Carpet Pet Hair- N6",Out of Stock,120,4.2,"['66%', '12%', '9%', '5%', '7%']"
89,"*NSE Cordless Vacuum Cleaner, Stick Vacuum with Powerful Suction, 6-in-1 Lightweight Handheld Vacuum with 2200mAh Rechargeable Battery, Up to 40min Runtime for Pet Hair Carpet Hardwood Floor Home Car",Out of Stock,126,4.1,"['60%', '17%', '9%', '7%', '7%']"
90,"*efant M210 Robot Vacuum Cleaner, 1800Pa Strong Suction,Slim, Quiet, Automatic Self-Charging Robotic Vacuum, Wi-Fi/App/Alexa/Remote Control,Ideal for Pet Hair Hard Floor and Low Pile Carpet",$199.99,63,4.5,"['79%', '9%', '6%', '0%', '6%']"
91,"*oredy R580 Robot Vacuum Cleaner, Wi-Fi, App Controls, Work with Alexa, Sweep and Mop, 2000pa Strong Suction, Virtual Boundary Supported, Slim, Quiet Robotic Vacuum Cleaner Cleans Hard Floor to Carpet",$279.99,116,4.5,"['71%', '16%', '5%', '5%', '4%']"
92,"*EQUARE Cordless Vacuum, 10 in 1 Vacuum Cleaner with 280W Powerful Suction, 40mins Self-Standing Stick Vacuum for Car Pet Hair Carpet Hard Floor S25Pro",$149.99,256,4.4,"['68%', '17%', '6%', '4%', '5%']"
93,"*hark HZ2002 Vertex Corded Ultralight DuoClean PowerFins Stick Vacuum with Self-Cleaning Brushroll, Removable Handheld, 0.32 Dry Quart Dust Cup Capacity, Cobalt Blue",Out of Stock,636,4.5,"['76%', '14%', '5%', '3%', '4%']"
94,"*POSEN Cordless Vacuum Cleaner, 24KPa Powerful Suction 250W Brushless Motor Quiet Lightweight 4 in 1 Stick Vacuum with Upgraded LED Turbine Brush for Home Hardwood Floor Carpet Car Pet Hair, H250 Blue",$99.99,396,4,"['55%', '21%', '8%', '5%', '12%']"
95,"*RFELD Cordless Vacuum, 22000pa 5-in-1 Stick Vacuum Cleaner, Excellent 60 Minutes Runtime, Smart Sensor Tech with Dual Motor for Deep Clean Whole House",Out of Stock,92,4.4,"['67%', '22%', '5%', '2%', '5%']"
96,"*enmore 81414 Pet Friendly Lightweight Bagged Canister Vacuum Cleaner with Extended Telescoping Wand, HEPA Filter, 2 Motors, Retractable Cord, and 4 Cleaning Tools",$299.99,338,4.5,"['74%', '15%', '4%', '2%', '5%']"
97,"*EQUARE Vacuum Cleaner, 20Kpa Stick Vacuum with Self-Standing, Dual-HEPA Filtration, LED Multi-Tasker Floor Head, Extra HEPA Filter, Handheld Vacuum for Carpet Hardwood, S181",$99.98,"2,040",4.4,"['69%', '18%', '6%', '2%', '5%']"
98,*eeMo Cordless Vacuum Cleaner 21Kpa Super-Suction 35 mins-Running 1.2L Super-Capacity 4 in 1 Vacuum Cleaner for Hard Floor Pet Hair Carpet G230,$79.99,591,3.8,"['50%', '18%', '12%', '5%', '14%']"
99,"*anuoya 103Pro Cordless Vacuum Cleaner 23KPa 45Min Running Time Multi-Functional Use Lightweight Portable Stick Vacuum,LED Lighting Low Noise Vacuum Cleaner(180W White)",$169.90,0,0,"['0%', '0%', '0%', '0%', '0%']"
100,"*orded Vacuum Cleaner, INSE I5 Stick Vacuum Cleaner 18KPA Powerful Suction with 600W Motor, 3 in 1 Handheld Vacuum for Pet Hair Hard Floor Home",Out of Stock,8,5,"['100%', '0%', '0%', '0%', '0%']"
101,"*RECK XL COMMERCIAL Upright Vacuum Cleaner, Bagged Professional Pro Grade, 9 Pounds 35-Foot Long Cord, XL2100RHS, Gray/Blue",$167.99,"8,807",4.5,"['74%', '12%', '5%', '3%', '6%']"
102,"*issell Featherweight Stick Lightweight Bagless Vacuum With Crevice Tool, 2033, One Size Fits All, Blue",Out of Stock,"49,903",4.4,"['67%', '17%', '8%', '4%', '5%']"
